ApprovalID,ReportID,StepOrder,StepName,ApproverID,ApproverName,Decision,DecisionTimestamp,Comment,CompanyCode,PostingDate,Currency,ItemNumber,CostCenter,GLAccount,JournalName,DocumentType,PostingKey,ProfitCenter,Amount,JournalLineDescription,DebitAmount,CreditAmount,FiscalYear,PostedDate,ExchangeRate,ExchangeRateType,ExchangeRateDate,JournalSource,JournalCategory,PrimaryLedger
APR-12462,76216c6f-8950-45ff-8c89-4605ca655f94,1.0,Manager,manager_c5932f0b@example.com,Joshua Walter,APPROVE,2023-12-18T05:00:00,,C001,2024-10-11,EUR,ITEM-12462,CC300,400000,JNL-AWAY,DR,50,PC01,2980.72,College hotel century prove pick bring girl.,0.0,2980.72,2025,2025-08-26,0.8944,B,2025-01-15,SAP,TRAVEL,CORP_LEDGER
APR-12463,76216c6f-8950-45ff-8c89-4605ca655f94,2.0,Finance_Recon,finance_1406d6cc@example.com,Cesar Nguyen,APPROVE,2023-12-21T21:00:00,Finance reconciliation completed,C001,2024-09-18,GBP,ITEM-12463,CC300,400000,JNL-INSTITUTION,SA,50,PC03,1930.03,Individual even less inside.,1930.03,0.0,2025,2025-02-25,1.1985,M,2025-08-31,SAP,TRAVEL,CORP_LEDGER
APR-12464,7621b61c-bd6c-48d6-9014-c92d8c13557c,1.0,Manager,manager_b462a90d@example.com,David Keith,APPROVE,2025-09-15T10:00:00,,C002,2025-06-25,USD,ITEM-12464,CC300,500000,JNL-NECESSARY,SA,50,PC01,2186.71,Serve way art partner chair environmental fact something.,0.0,2186.71,2025,2024-12-10,0.9633,M,2025-01-22,CONCUR,TRAVEL,APAC_LEDGER
APR-12465,7621b61c-bd6c-48d6-9014-c92d8c13557c,2.0,Finance_Recon,finance_09168fa7@example.com,Warren Allen,APPROVE,2025-09-17T12:00:00,Finance reconciliation completed,C003,2025-05-30,INR,ITEM-12465,CC300,500000,JNL-RELATIONSHIP,SA,50,PC02,4556.27,Third state she create.,4556.27,0.0,2025,2024-11-26,0.8342,C,2024-12-03,SAP,EXPENSE,CORP_LEDGER
APR-12466,762739a0-14f5-4cb2-b8ed-7d4611d64d2c,1.0,Manager,manager_fa7baa06@example.com,Thomas Bradley,APPROVE,2024-10-09T11:00:00,,C002,2025-02-25,EUR,ITEM-12466,CC300,500000,JNL-REST,SA,40,PC03,3288.52,Will experience five wrong.,0.0,3288.52,2025,2024-11-24,0.8852,C,2025-04-09,WORKDAY,PURCHASE,APAC_LEDGER
APR-12467,762739a0-14f5-4cb2-b8ed-7d4611d64d2c,2.0,DeptHead,depthead_f3e1ef11@example.com,Monica Boyer,APPROVE,2024-10-14T08:00:00,,C002,2025-01-13,USD,ITEM-12467,CC200,500000,JNL-MARKET,DR,50,PC01,2988.67,Yet she area room.,2988.67,0.0,2025,2025-08-13,0.9341,C,2024-12-15,SAP,TRAVEL,APAC_LEDGER
APR-12468,762739a0-14f5-4cb2-b8ed-7d4611d64d2c,3.0,Finance,finance_8e7dddb2@example.com,Angela Ryan,APPROVE,2024-10-15T10:00:00,,C001,2024-12-05,USD,ITEM-12468,CC300,500000,JNL-HAND,SA,50,PC01,1401.2,Phone traditional deep difficult one up.,0.0,1401.2,2025,2025-04-07,0.7252,B,2025-04-28,WORKDAY,EXPENSE,APAC_LEDGER
APR-12469,762739a0-14f5-4cb2-b8ed-7d4611d64d2c,4.0,Finance_Recon,finance_eb0e11fa@example.com,Douglas Patterson,APPROVE,2024-10-18T15:00:00,Finance reconciliation completed,C003,2024-11-02,USD,ITEM-12469,CC300,400000,JNL-PARTICULAR,DR,40,PC02,676.23,Sea something last push mouth left.,676.23,0.0,2025,2025-08-13,0.7419,B,2025-05-23,SAP,EXPENSE,APAC_LEDGER
APR-12470,7627b8ac-979d-49c0-9130-c8c24307ff3a,1.0,Manager,manager_1045accf@example.com,Wayne Pruitt,APPROVE,2023-10-06T16:00:00,,C001,2025-03-02,USD,ITEM-12470,CC100,400000,JNL-HUGE,DR,40,PC02,2880.65,Apply not sign trip bag theory recent.,0.0,2880.65,2025,2025-02-13,0.9183,C,2025-08-06,CONCUR,PURCHASE,CORP_LEDGER
APR-12471,7627b8ac-979d-49c0-9130-c8c24307ff3a,2.0,Finance,finance_58f98c93@example.com,Shannon Mcguire,APPROVE,2023-10-09T06:00:00,,C003,2025-07-12,USD,ITEM-12471,CC200,600000,JNL-ROLE,DR,50,PC01,3383.3,Cause peace cost black reality see keep.,3383.3,0.0,2025,2024-11-02,0.8353,C,2024-12-24,CONCUR,EXPENSE,CORP_LEDGER
APR-12472,7627b8ac-979d-49c0-9130-c8c24307ff3a,3.0,Finance_Recon,finance_33e46fcf@example.com,Laura Weaver,APPROVE,2023-10-13T14:00:00,Finance reconciliation completed,C001,2025-04-05,USD,ITEM-12472,CC100,500000,JNL-OK,DR,50,PC01,4507.34,Interesting behavior serious hour forget state evening lay.,0.0,4507.34,2025,2025-08-06,0.9943,C,2024-10-20,WORKDAY,PURCHASE,APAC_LEDGER
APR-12473,763d44d3-245e-4eda-a805-cea8adf59b11,1.0,Manager,manager_6d880a88@example.com,Patricia Evans MD,APPROVE,2024-08-22T16:00:00,,C002,2024-12-19,INR,ITEM-12473,CC300,600000,JNL-TONIGHT,DR,40,PC03,3925.65,Tend rich present talk main.,3925.65,0.0,2025,2025-05-20,1.3914,C,2025-05-13,CONCUR,TRAVEL,CORP_LEDGER
APR-12474,763d44d3-245e-4eda-a805-cea8adf59b11,2.0,Finance_Recon,finance_8fba0368@example.com,Jack Brown,APPROVE,2024-08-26T21:00:00,Finance reconciliation completed,C002,2025-03-04,USD,ITEM-12474,CC200,400000,JNL-THERE,DR,50,PC01,4991.07,Off end her including political present.,0.0,4991.07,2025,2024-09-29,1.123,B,2025-08-26,SAP,EXPENSE,APAC_LEDGER
APR-12475,76438d41-bbef-490e-a813-1d6cbab63ab6,1.0,Manager,manager_4d02152d@example.com,Christina Lucas,APPROVE,2024-05-19T17:00:00,,C002,2025-04-09,EUR,ITEM-12475,CC100,500000,JNL-BOTH,KR,40,PC01,2754.43,And light pull or everybody not.,2754.43,0.0,2025,2025-02-28,1.33,B,2024-09-23,SAP,TRAVEL,CORP_LEDGER
APR-12476,76438d41-bbef-490e-a813-1d6cbab63ab6,2.0,Finance_Recon,finance_48efa846@example.com,Matthew Wilcox,APPROVE,2024-05-20T08:00:00,Finance reconciliation completed,C003,2025-01-12,EUR,ITEM-12476,CC200,400000,JNL-THIS,KR,50,PC01,2945.27,Another them TV something world meeting lead.,0.0,2945.27,2025,2025-04-05,1.167,M,2025-07-16,SAP,EXPENSE,APAC_LEDGER
APR-12477,764c57ab-b7b0-41c4-bdda-ec211b64e96c,1.0,Manager,manager_f6d2212f@example.com,Kelly Morrison,APPROVE,2024-11-06T08:00:00,,C001,2025-08-19,GBP,ITEM-12477,CC100,500000,JNL-LIKELY,DR,40,PC03,3874.42,Professor seem worry development.,3874.42,0.0,2025,2024-10-24,1.4075,C,2025-03-27,SAP,TRAVEL,APAC_LEDGER
APR-12478,764c57ab-b7b0-41c4-bdda-ec211b64e96c,2.0,Finance,finance_1039650b@example.com,Miguel Jones,APPROVE,2024-11-09T03:00:00,,C003,2025-01-25,GBP,ITEM-12478,CC200,500000,JNL-DISCUSSION,KR,50,PC02,1079.38,Pattern value effect teacher PM piece consider.,0.0,1079.38,2025,2025-04-08,1.2687,B,2025-05-23,CONCUR,PURCHASE,APAC_LEDGER
APR-12479,764c57ab-b7b0-41c4-bdda-ec211b64e96c,3.0,Finance_Recon,finance_ca4949b1@example.com,Cynthia Ballard,APPROVE,2024-11-10T00:00:00,Finance reconciliation completed,C002,2025-02-02,INR,ITEM-12479,CC300,600000,JNL-QUICKLY,DR,50,PC02,2709.61,Politics remember less off professor push fact.,2709.61,0.0,2025,2025-07-24,1.2058,C,2025-06-17,SAP,EXPENSE,CORP_LEDGER
APR-12480,7655e051-b637-4d30-9f11-2786c522d46f,1.0,Manager,manager_04661845@example.com,James Hogan,APPROVE,2025-04-15T14:00:00,,C002,2025-06-18,INR,ITEM-12480,CC200,400000,JNL-HELP,DR,50,PC01,687.81,Common whether huge thing.,0.0,687.81,2025,2024-12-20,1.0007,B,2025-01-10,WORKDAY,TRAVEL,CORP_LEDGER
APR-12481,7655e051-b637-4d30-9f11-2786c522d46f,2.0,Finance_Recon,finance_ee525fc1@example.com,Leah Guzman,APPROVE,2025-04-20T08:00:00,Finance reconciliation completed,C002,2025-02-19,INR,ITEM-12481,CC100,500000,JNL-NUMBER,SA,50,PC02,465.64,Improve billion resource candidate interview become appear.,465.64,0.0,2025,2025-03-08,0.8887,B,2025-08-09,SAP,EXPENSE,CORP_LEDGER
APR-12482,765eabfe-af07-46b0-b764-caa4a6dc8abd,1.0,Manager,manager_f27d216c@example.com,John Montes,APPROVE,2025-01-22T04:00:00,,C003,2025-08-23,INR,ITEM-12482,CC100,500000,JNL-TREAT,SA,40,PC02,3528.14,Analysis young ok.,0.0,3528.14,2025,2025-04-29,0.8904,M,2025-05-11,CONCUR,TRAVEL,CORP_LEDGER
APR-12483,765eabfe-af07-46b0-b764-caa4a6dc8abd,2.0,Finance_Recon,finance_bdf2d2ca@example.com,Tara Rangel,APPROVE,2025-01-23T17:00:00,Finance reconciliation completed,C002,2024-09-26,GBP,ITEM-12483,CC200,400000,JNL-TEACHER,SA,40,PC03,3273.73,Personal right approach high reason official stop.,3273.73,0.0,2025,2025-05-23,0.8028,B,2025-07-06,SAP,TRAVEL,CORP_LEDGER
APR-12485,766389a8-4fae-488c-9a76-ff3431ea068e,1.1,Manager_RESUBMIT,manager_8cd2e4f5@example.com,Elizabeth Taylor,RESUBMITTED,2024-04-21T17:00:00,Resubmitted by owner after additional docs,C003,2025-04-12,USD,ITEM-12484,CC300,400000,JNL-AGO,DR,50,PC02,2772.41,Huge eat remain material record yet any him.,0.0,2772.41,2025,2025-09-15,1.002,M,2025-07-19,CONCUR,PURCHASE,APAC_LEDGER
APR-12485,766389a8-4fae-488c-9a76-ff3431ea068e,1.0,Manager,manager_8cd2e4f5@example.com,Elizabeth Taylor,APPROVE,2024-04-21T17:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C002,2025-06-05,INR,ITEM-12485,CC300,600000,JNL-HIMSELF,KR,40,PC01,2197.99,Central forward can remain beautiful impact act role.,2197.99,0.0,2025,2025-02-14,0.7313,B,2024-11-18,SAP,EXPENSE,APAC_LEDGER
APR-12486,766389a8-4fae-488c-9a76-ff3431ea068e,2.0,Finance_Recon,finance_c5c9033c@example.com,William Garner,APPROVE,2024-04-22T23:00:00,Finance reconciliation completed,C003,2025-04-17,USD,ITEM-12486,CC300,500000,JNL-HERE,DR,40,PC03,4923.78,Claim meeting right from young book.,0.0,4923.78,2025,2025-01-01,1.0364,M,2024-11-09,CONCUR,PURCHASE,CORP_LEDGER
APR-12487,766e78a4-2357-47f9-a7ef-8aa96f5c1b98,1.0,Manager,manager_431ed8b4@example.com,Melissa Lee,APPROVE,2024-10-17T08:00:00,,C002,2024-11-14,INR,ITEM-12487,CC300,400000,JNL-STRONG,KR,40,PC02,3960.22,Sister risk go street.,3960.22,0.0,2025,2025-09-05,1.2477,C,2024-10-28,CONCUR,PURCHASE,APAC_LEDGER
APR-12488,766e78a4-2357-47f9-a7ef-8aa96f5c1b98,2.0,Finance_Recon,finance_ef4266df@example.com,Sharon Proctor,APPROVE,2024-10-20T21:00:00,Finance reconciliation completed,C002,2025-01-03,USD,ITEM-12488,CC300,500000,JNL-PRODUCTION,SA,40,PC02,1454.99,Agent worker act.,0.0,1454.99,2025,2025-05-08,1.4352,M,2025-03-25,SAP,TRAVEL,CORP_LEDGER
APR-12489,768df522-b0fa-430b-b772-519e97655a07,1.0,Manager,manager_27e18a11@example.com,Brandy Brooks,APPROVE,2025-02-16T19:00:00,,C002,2025-04-06,INR,ITEM-12489,CC300,500000,JNL-HERE,KR,40,PC03,310.98,Administration development member president catch group risk.,310.98,0.0,2025,2025-07-10,0.7265,C,2025-07-14,SAP,EXPENSE,CORP_LEDGER
APR-12490,768df522-b0fa-430b-b772-519e97655a07,2.0,Finance,finance_9f24c89b@example.com,Rhonda Jackson,APPROVE,2025-02-18T00:00:00,,C001,2025-02-20,INR,ITEM-12490,CC100,500000,JNL-WATER,DR,50,PC02,1991.41,Entire month about send team budget view.,0.0,1991.41,2025,2025-08-27,1.3484,C,2024-09-24,SAP,EXPENSE,APAC_LEDGER
APR-12491,768df522-b0fa-430b-b772-519e97655a07,3.0,Finance_Recon,finance_ec0563cb@example.com,Brandon Young,APPROVE,2025-02-21T02:00:00,Finance reconciliation completed,C001,2025-08-04,GBP,ITEM-12491,CC200,400000,JNL-THEN,DR,40,PC01,1520.2,Teach participant finally organization recognize.,1520.2,0.0,2025,2024-12-04,0.9236,M,2024-11-01,CONCUR,EXPENSE,CORP_LEDGER
APR-12492,7696bf58-905f-4b8d-9d95-54d66a159ffd,1.0,Manager,manager_25dcf4e2@example.com,Ethan Schroeder,APPROVE,2024-03-13T15:00:00,,C002,2024-11-06,GBP,ITEM-12492,CC200,500000,JNL-ELSE,KR,40,PC01,68.62,Tend ask but represent black factor.,0.0,68.62,2025,2024-10-04,1.0016,B,2025-05-31,CONCUR,PURCHASE,APAC_LEDGER
APR-12493,7696bf58-905f-4b8d-9d95-54d66a159ffd,2.0,Finance_Recon,finance_36096694@example.com,Tanya Lewis,APPROVE,2024-03-17T09:00:00,Finance reconciliation completed,C002,2024-11-15,USD,ITEM-12493,CC300,400000,JNL-UNDERSTAND,SA,50,PC03,1831.67,Professor yourself change account mean.,1831.67,0.0,2025,2025-05-10,0.9607,C,2025-03-02,WORKDAY,EXPENSE,APAC_LEDGER
APR-12494,7698343a-2181-462f-8190-41dc4afe6ac7,1.0,Manager,manager_ce9fcfca@example.com,Stephanie Rodriguez,APPROVE,2023-10-04T02:00:00,,C003,2025-02-21,INR,ITEM-12494,CC100,500000,JNL-GREAT,KR,50,PC01,2862.89,Player early put officer kid Mr American allow.,0.0,2862.89,2025,2025-07-21,1.2286,B,2025-03-08,SAP,TRAVEL,APAC_LEDGER
APR-12495,7698343a-2181-462f-8190-41dc4afe6ac7,2.0,Finance,finance_b314cce2@example.com,Charles Clark,APPROVE,2023-10-09T05:00:00,,C002,2025-09-06,USD,ITEM-12495,CC300,600000,JNL-ENVIRONMENT,KR,50,PC02,2784.13,Generation past race red control space.,2784.13,0.0,2025,2025-03-06,0.9183,C,2025-03-08,WORKDAY,EXPENSE,APAC_LEDGER
APR-12496,7698343a-2181-462f-8190-41dc4afe6ac7,3.0,Finance_Recon,finance_6ba17ab7@example.com,Michael Brown,APPROVE,2023-10-13T10:00:00,Finance reconciliation completed,C003,2025-02-17,EUR,ITEM-12496,CC100,500000,JNL-FAST,SA,50,PC03,642.35,Bill son service himself instead reflect whose.,0.0,642.35,2025,2025-07-18,0.8118,B,2025-01-14,WORKDAY,TRAVEL,APAC_LEDGER
APR-12498,769b3eb8-5c36-4bb9-9ba2-3a601596ae7d,1.1,Manager_RESUBMIT,manager_1fecba38@example.com,Natalie Wood,RESUBMITTED,2024-05-06T12:00:00,Resubmitted by owner after additional docs,C001,2025-07-08,INR,ITEM-12497,CC100,400000,JNL-EXPERIENCE,DR,40,PC03,13.29,Movie them yeah performance authority team west.,13.29,0.0,2025,2025-03-15,1.1389,C,2025-05-30,WORKDAY,TRAVEL,APAC_LEDGER
APR-12498,769b3eb8-5c36-4bb9-9ba2-3a601596ae7d,1.0,Manager,manager_1fecba38@example.com,Natalie Wood,APPROVE,2024-05-07T12:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C001,2025-01-24,INR,ITEM-12498,CC300,400000,JNL-BOARD,KR,50,PC01,3672.85,Song history story girl return cultural.,0.0,3672.85,2025,2025-09-13,1.174,B,2024-10-30,WORKDAY,EXPENSE,CORP_LEDGER
APR-12499,769b3eb8-5c36-4bb9-9ba2-3a601596ae7d,2.0,DeptHead,depthead_ec9e27e4@example.com,Robert Jones,APPROVE,2024-05-08T19:00:00,,C001,2025-07-25,USD,ITEM-12499,CC200,400000,JNL-COUPLE,DR,50,PC02,3772.53,Blood rise ask everybody so make fight.,3772.53,0.0,2025,2024-12-26,0.8505,B,2025-01-29,SAP,EXPENSE,CORP_LEDGER
APR-12500,769b3eb8-5c36-4bb9-9ba2-3a601596ae7d,3.0,Finance,finance_f1cfc8af@example.com,Cindy Simon,APPROVE,2024-05-10T19:00:00,,C003,2025-07-31,USD,ITEM-12500,CC200,400000,JNL-CREATE,DR,50,PC03,910.08,Billion scientist since class.,0.0,910.08,2025,2025-01-19,1.2617,M,2025-06-03,CONCUR,TRAVEL,CORP_LEDGER
APR-12501,769b3eb8-5c36-4bb9-9ba2-3a601596ae7d,4.0,Finance_Recon,finance_91ea2904@example.com,Daniel Williams,APPROVE,2024-05-12T06:00:00,Finance reconciliation completed,C003,2025-03-29,USD,ITEM-12501,CC200,400000,JNL-QUICKLY,KR,40,PC03,1890.21,Head maintain whom occur meet summer drive.,1890.21,0.0,2025,2025-03-26,1.1858,C,2024-11-08,CONCUR,EXPENSE,CORP_LEDGER
APR-12502,76a4311c-921a-453f-a974-d444b694bae7,1.0,Manager,manager_3030b76f@example.com,Mariah Miller,APPROVE,2025-05-20T21:00:00,,C001,2025-06-13,EUR,ITEM-12502,CC100,600000,JNL-QUALITY,KR,40,PC03,2723.41,Artist quickly performance increase save.,0.0,2723.41,2025,2025-02-07,1.0341,B,2025-07-02,WORKDAY,PURCHASE,CORP_LEDGER
APR-12503,76a4311c-921a-453f-a974-d444b694bae7,2.0,DeptHead,depthead_f105a763@example.com,Jenny Mcfarland MD,APPROVE,2025-05-22T13:00:00,,C001,2024-09-22,USD,ITEM-12503,CC200,600000,JNL-PRODUCE,KR,40,PC03,1508.52,Major business green difference probably.,1508.52,0.0,2025,2025-05-31,1.1793,M,2025-07-12,CONCUR,PURCHASE,CORP_LEDGER
APR-12504,76a4311c-921a-453f-a974-d444b694bae7,3.0,Finance,finance_e74cdd5e@example.com,Kristina Russell,APPROVE,2025-05-26T05:00:00,,C002,2025-06-23,GBP,ITEM-12504,CC300,600000,JNL-SMALL,KR,50,PC01,3433.98,Turn democratic rate part open heavy.,0.0,3433.98,2025,2025-03-31,1.3865,C,2025-02-27,SAP,PURCHASE,CORP_LEDGER
APR-12505,76a4311c-921a-453f-a974-d444b694bae7,4.0,Finance_Recon,finance_81a7a66e@example.com,Kimberly Adams,APPROVE,2025-05-31T02:00:00,Finance reconciliation completed,C003,2024-11-22,INR,ITEM-12505,CC300,400000,JNL-POINT,KR,40,PC01,343.17,Conference wait military let management son.,343.17,0.0,2025,2025-06-29,0.8918,C,2025-01-04,WORKDAY,TRAVEL,CORP_LEDGER
APR-12506,76a54da9-5b0a-4a30-a761-999ad0633b8c,1.0,Manager,manager_ec3fd2c2@example.com,Rhonda Knox MD,APPROVE,2024-11-30T02:00:00,,C002,2025-04-16,EUR,ITEM-12506,CC300,400000,JNL-RULE,SA,50,PC02,1218.25,Support soldier approach expect hundred ball.,0.0,1218.25,2025,2025-06-11,1.4005,C,2025-05-02,WORKDAY,EXPENSE,CORP_LEDGER
APR-12507,76a54da9-5b0a-4a30-a761-999ad0633b8c,2.0,Finance_Recon,finance_e21358be@example.com,Kathy Hoffman,APPROVE,2024-12-02T00:00:00,Finance reconciliation completed,C003,2024-10-15,INR,ITEM-12507,CC300,400000,JNL-AFTER,SA,40,PC01,3624.89,Response friend thousand.,3624.89,0.0,2025,2024-11-30,1.3735,M,2025-01-31,WORKDAY,TRAVEL,APAC_LEDGER
APR-12508,76a93cf9-fd3a-4c55-b74c-20c32612ab6f,1.0,Manager,manager_86500421@example.com,Jodi Hopkins DVM,APPROVE,2024-12-12T23:00:00,,C002,2025-08-14,INR,ITEM-12508,CC300,400000,JNL-IT,DR,50,PC01,3907.34,Before project word listen.,0.0,3907.34,2025,2024-10-21,0.9954,B,2024-10-03,SAP,PURCHASE,APAC_LEDGER
APR-12509,76a93cf9-fd3a-4c55-b74c-20c32612ab6f,2.0,Finance_Recon,finance_751024db@example.com,Johnny Williams,APPROVE,2024-12-14T06:00:00,Finance reconciliation completed,C003,2025-08-17,INR,ITEM-12509,CC300,500000,JNL-A,DR,50,PC03,3035.06,Population treat term herself leader between.,3035.06,0.0,2025,2025-09-02,0.7943,M,2025-01-20,SAP,EXPENSE,CORP_LEDGER
APR-12510,76ad002d-adb6-4932-bec9-ac6e5275acc2,1.0,Manager,manager_42e26965@example.com,Timothy Douglas,APPROVE,2025-05-08T14:00:00,,C002,2025-09-08,GBP,ITEM-12510,CC100,500000,JNL-ESTABLISH,SA,40,PC01,3745.63,Gun whatever however mother southern.,0.0,3745.63,2025,2025-06-29,1.1649,B,2025-06-06,CONCUR,TRAVEL,CORP_LEDGER
APR-12511,76ad002d-adb6-4932-bec9-ac6e5275acc2,2.0,Finance,finance_b8e9f334@example.com,Dr. Denise Nelson,REJECT,2025-05-10T03:00:00,,C001,2025-02-10,GBP,ITEM-12511,CC300,600000,JNL-RANGE,KR,50,PC02,3215.41,Term pick ok month stop real father.,3215.41,0.0,2025,2024-12-24,1.4669,C,2025-08-22,WORKDAY,PURCHASE,APAC_LEDGER
APR-12512,76aded07-b9d0-409b-bc97-3d6121dca474,1.0,Manager,manager_c7d5af34@example.com,Melissa Ruiz,REJECT,2024-09-05T04:00:00,,C002,2025-09-11,USD,ITEM-12512,CC200,600000,JNL-DETAIL,KR,40,PC01,2965.59,Approach will difficult say throughout store sister.,0.0,2965.59,2025,2025-08-21,0.727,B,2024-09-21,WORKDAY,EXPENSE,CORP_LEDGER
APR-12513,76aded07-b9d0-409b-bc97-3d6121dca474,2.0,Finance,finance_0a58785d@example.com,Susan Scott,APPROVE,2024-09-08T16:00:00,,C003,2025-01-14,GBP,ITEM-12513,CC200,500000,JNL-GET,SA,40,PC02,2898.6,Understand paper majority create beyond tough.,2898.6,0.0,2025,2025-03-23,1.2387,B,2025-05-31,WORKDAY,PURCHASE,APAC_LEDGER
APR-12514,76aeb0ce-da61-4ed0-8762-00b85faf9c5d,1.0,Manager,manager_edb66cfc@example.com,Steven Baker,APPROVE,2025-02-25T09:00:00,,C002,2025-02-20,INR,ITEM-12514,CC300,500000,JNL-CHOOSE,KR,40,PC02,3173.4,Sound major compare general number it box.,0.0,3173.4,2025,2024-11-17,1.2316,B,2025-01-11,SAP,TRAVEL,CORP_LEDGER
APR-12515,76aeb0ce-da61-4ed0-8762-00b85faf9c5d,2.0,DeptHead,depthead_173414ad@example.com,James Ray,APPROVE,2025-03-01T10:00:00,,C002,2025-02-05,GBP,ITEM-12515,CC100,400000,JNL-AMONG,KR,40,PC01,1417.1,Candidate push see party natural office without.,1417.1,0.0,2025,2025-02-16,0.8353,M,2025-08-22,SAP,EXPENSE,CORP_LEDGER
APR-12516,76aeb0ce-da61-4ed0-8762-00b85faf9c5d,3.0,Finance,finance_35075a6b@example.com,Cheryl Nunez,APPROVE,2025-03-04T06:00:00,,C002,2025-02-11,INR,ITEM-12516,CC100,500000,JNL-SIGN,DR,50,PC02,4202.41,Treat large drop mean company safe growth spring.,0.0,4202.41,2025,2025-06-10,0.7765,C,2025-06-17,CONCUR,EXPENSE,APAC_LEDGER
APR-12517,76aeb0ce-da61-4ed0-8762-00b85faf9c5d,4.0,Finance_Recon,finance_e5435bf1@example.com,Heather Hicks,APPROVE,2025-03-07T22:00:00,Finance reconciliation completed,C003,2025-05-01,INR,ITEM-12517,CC300,400000,JNL-UNTIL,SA,50,PC01,559.93,Nearly ahead two write more seat.,559.93,0.0,2025,2025-03-17,1.2274,C,2025-07-17,CONCUR,PURCHASE,CORP_LEDGER
APR-12518,76c9988a-3581-4a66-a229-07194bbe0e0c,1.0,Manager,manager_b86d81fc@example.com,Denise Deleon,APPROVE,2025-05-26T22:00:00,,C003,2025-06-20,INR,ITEM-12518,CC300,500000,JNL-RESPOND,SA,50,PC03,3791.51,Serve two although thus.,0.0,3791.51,2025,2025-07-08,1.1945,C,2025-03-27,SAP,PURCHASE,CORP_LEDGER
APR-12519,76c9988a-3581-4a66-a229-07194bbe0e0c,2.0,Finance,finance_d9ada054@example.com,Gerald Ramirez,APPROVE,2025-06-01T10:00:00,,C003,2025-04-30,EUR,ITEM-12519,CC300,500000,JNL-THE,DR,50,PC03,1685.46,Ask popular my past.,1685.46,0.0,2025,2024-10-09,0.7712,C,2025-03-21,SAP,EXPENSE,CORP_LEDGER
APR-12520,76c9988a-3581-4a66-a229-07194bbe0e0c,3.0,Finance_Recon,finance_91125dfd@example.com,Sarah Pearson,APPROVE,2025-06-04T02:00:00,Finance reconciliation completed,C001,2025-08-14,USD,ITEM-12520,CC300,500000,JNL-OFFICER,SA,40,PC01,3962.05,Improve start hotel.,0.0,3962.05,2025,2025-03-23,0.8484,B,2025-06-23,SAP,PURCHASE,APAC_LEDGER
APR-12522,76cf0583-f299-4a3a-b074-18df14690606,1.1,Manager_RESUBMIT,manager_30a7b7c9@example.com,Gregory Wallace,RESUBMITTED,2024-01-05T05:00:00,Resubmitted by owner after additional docs,C001,2025-07-22,INR,ITEM-12521,CC200,500000,JNL-THEY,SA,40,PC01,4045.46,Leave laugh Congress program adult.,4045.46,0.0,2025,2025-08-17,1.3281,C,2025-02-19,WORKDAY,EXPENSE,CORP_LEDGER
APR-12522,76cf0583-f299-4a3a-b074-18df14690606,1.0,Manager,manager_30a7b7c9@example.com,Gregory Wallace,REJECT,2024-01-06T05:00:00,Sent back for more receipts/details. Final decision: REJECT.,C001,2025-02-24,INR,ITEM-12522,CC100,400000,JNL-OFF,SA,50,PC02,1186.79,Probably when cultural evidence expect difference.,0.0,1186.79,2025,2025-01-12,1.1475,C,2025-04-05,CONCUR,TRAVEL,CORP_LEDGER
APR-12523,76cf0583-f299-4a3a-b074-18df14690606,2.0,Finance,finance_12599321@example.com,Heather Collier,APPROVE,2024-01-13T08:00:00,,C003,2025-08-04,USD,ITEM-12523,CC300,600000,JNL-BIT,SA,40,PC03,2884.29,Loss author lose imagine direction study social.,2884.29,0.0,2025,2025-09-13,0.9408,C,2024-12-28,SAP,TRAVEL,CORP_LEDGER
APR-12525,76cffb99-e681-4905-a01a-8379de83f7dc,1.1,Manager_RESUBMIT,manager_ce21a144@example.com,Michael Torres,RESUBMITTED,2025-02-10T22:00:00,Resubmitted by owner after additional docs,C002,2025-01-13,INR,ITEM-12524,CC200,600000,JNL-PAPER,KR,50,PC02,873.39,Color item remember others son.,0.0,873.39,2025,2025-08-11,1.2883,M,2024-10-07,CONCUR,EXPENSE,APAC_LEDGER
APR-12525,76cffb99-e681-4905-a01a-8379de83f7dc,1.0,Manager,manager_ce21a144@example.com,Michael Torres,APPROVE,2025-02-13T22:00:00,Sent back for more receipts/details. Final decision: APPROVE.,C003,2024-12-24,EUR,ITEM-12525,CC200,400000,JNL-COUPLE,SA,40,PC01,503.07,Bar democratic pretty here.,503.07,0.0,2025,2025-01-16,0.7261,C,2025-04-13,WORKDAY,PURCHASE,APAC_LEDGER
APR-12526,76cffb99-e681-4905-a01a-8379de83f7dc,2.0,Finance,finance_84f915cb@example.com,Taylor Brown,APPROVE,2025-02-18T23:00:00,,C001,2025-02-21,GBP,ITEM-12526,CC100,400000,JNL-SOCIAL,KR,50,PC01,679.88,Manager across share.,0.0,679.88,2025,2024-10-20,0.8975,C,2025-03-29,CONCUR,TRAVEL,APAC_LEDGER
